geo,year,brecha_general,tasa_stem,nace_r2,brecha_sector,country_name,gggi_eas,gggi_ggi,gggi_pos
BG,2019,14.0,11.6,S,-2.7,Bulgaria,0.99,0.73,0.71
CH,2019,18.4,10.5,B,8.4,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,B-N,19.9,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,B-S,17.6,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,B-S_X_O,18.4,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,C,16.0,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,D,13.4,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,E,4.0,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,F,7.3,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,G,23.0,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,H,12.7,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,I,6.7,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,J,24.0,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,K,32.9,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,L,22.0,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,M,25.6,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,N,17.2,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,O,15.0,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,P,12.8,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,Q,16.9,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,R,15.5,Switzerland,0.99,0.78,0.75
CH,2019,18.4,10.5,S,19.1,Switzerland,0.99,0.78,0.75
CY,2019,10.5,7.2,B,39.2,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,B-N,18.8,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,B-S,11.2,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,B-S_X_O,10.5,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,C,26.8,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,D,-0.6,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,E,-25.8,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,F,-2.0,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,G,27.1,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,H,19.4,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,I,15.5,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,J,18.6,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,K,20.8,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,L,-21.3,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,M,28.0,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,N,9.0,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,O,15.2,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,P,16.4,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,Q,19.7,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,R,31.1,Cyprus,1.0,0.69,0.68
CY,2019,10.5,7.2,S,27.9,Cyprus,1.0,0.69,0.68
CZ,2019,19.3,12.2,B,15.9,Czech Republic,,,
CZ,2019,19.3,12.2,B-N,16.9,Czech Republic,,,
CZ,2019,19.3,12.2,B-S,18.9,Czech Republic,,,
CZ,2019,19.3,12.2,B-S_X_O,19.3,Czech Republic,,,
CZ,2019,19.3,12.2,C,24.5,Czech Republic,,,
CZ,2019,19.3,12.2,D,17.2,Czech Republic,,,
CZ,2019,19.3,12.2,E,4.3,Czech Republic,,,
CZ,2019,19.3,12.2,F,9.3,Czech Republic,,,
CZ,2019,19.3,12.2,G,23.3,Czech Republic,,,
CZ,2019,19.3,12.2,H,4.2,Czech Republic,,,
CZ,2019,19.3,12.2,I,10.8,Czech Republic,,,
CZ,2019,19.3,12.2,J,30.8,Czech Republic,,,
CZ,2019,19.3,12.2,K,37.5,Czech Republic,,,
CZ,2019,19.3,12.2,L,12.3,Czech Republic,,,
CZ,2019,19.3,12.2,M,24.5,Czech Republic,,,
CZ,2019,19.3,12.2,N,10.0,Czech Republic,,,
CZ,2019,19.3,12.2,O,16.6,Czech Republic,,,
CZ,2019,19.3,12.2,P,22.1,Czech Republic,,,
CZ,2019,19.3,12.2,Q,19.9,Czech Republic,,,
CZ,2019,19.3,12.2,R,13.3,Czech Republic,,,
CZ,2019,19.3,12.2,S,14.5,Czech Republic,,,
DE,2019,19.2,13.2,B,9.3,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,B-N,22.5,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,B-S,18.3,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,B-S_X_O,19.2,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,C,22.8,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,D,20.5,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,E,3.7,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,F,11.3,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,G,21.2,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,H,4.7,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,I,6.8,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,J,24.5,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,K,24.2,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,L,16.3,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,M,27.7,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,N,14.2,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,O,6.8,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,P,10.4,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,Q,24.6,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,R,29.2,Germany,0.97,0.79,0.72
DE,2019,19.2,13.2,S,13.7,Germany,0.97,0.79,0.72
DK,2019,17.7,16.4,B,18.4,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,B-N,14.2,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,B-S,13.6,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,B-S_X_O,17.7,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,C,10.4,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,D,16.1,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,E,5.1,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,F,7.1,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,G,16.6,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,H,7.5,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,I,4.5,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,J,15.5,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,K,17.6,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,L,9.0,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,M,18.1,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,N,1.4,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,O,8.0,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,P,5.9,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,Q,9.1,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,R,10.1,Denmark,1.0,0.78,0.74
DK,2019,17.7,16.4,S,9.3,Denmark,1.0,0.78,0.74
EE,2019,21.6,13.8,B,27.1,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,B-N,23.1,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,B-S,20.5,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,B-S_X_O,21.6,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,C,25.3,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,D,16.6,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,E,8.8,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,F,17.2,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,G,32.3,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,H,3.6,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,I,11.4,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,J,25.8,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,K,29.1,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,L,14.5,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,M,11.1,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,N,19.7,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,O,7.8,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,P,15.8,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,Q,25.8,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,R,20.4,Estonia,1.0,0.75,0.74
EE,2019,21.6,13.8,S,18.5,Estonia,1.0,0.75,0.74
ES,2019,9.6,11.9,B,-16.7,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,B-N,15.3,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,B-S,8.8,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,B-S_X_O,9.6,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,C,14.8,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,D,12.9,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,E,8.5,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,F,-9.3,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,G,16.1,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,H,3.2,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,I,7.9,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,J,9.2,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,K,13.4,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,L,14.6,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,M,20.8,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,N,12.1,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,O,1.9,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,P,11.2,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,Q,21.9,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,R,7.6,Spain,1.0,0.79,0.68
ES,2019,9.6,11.9,S,13.7,Spain,1.0,0.79,0.68
EU27_2020,2019,13.7,13.8,B-S_X_O,13.7,,,,
FI,2019,16.7,13.9,B,7.4,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,B-N,15.9,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,B-S,16.4,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,B-S_X_O,16.7,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,C,8.3,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,D,16.3,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,E,1.1,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,F,1.6,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,G,19.2,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,H,7.1,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,I,9.8,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,J,13.1,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,K,28.0,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,L,17.3,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,M,15.3,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,N,12.1,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,O,14.0,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,P,11.9,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,Q,20.7,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,R,11.4,Finland,1.0,0.83,0.79
FI,2019,16.7,13.9,S,15.0,Finland,1.0,0.83,0.79
FR,2019,16.0,17.2,B,13.1,France,1.0,0.78,0.69
FR,2019,16.0,17.2,B-N,14.1,France,1.0,0.78,0.69
FR,2019,16.0,17.2,B-S,15.6,France,1.0,0.78,0.69
FR,2019,16.0,17.2,B-S_X_O,16.0,France,1.0,0.78,0.69
FR,2019,16.0,17.2,C,13.8,France,1.0,0.78,0.69
FR,2019,16.0,17.2,D,5.8,France,1.0,0.78,0.69
FR,2019,16.0,17.2,E,-3.2,France,1.0,0.78,0.69
FR,2019,16.0,17.2,F,-9.8,France,1.0,0.78,0.69
FR,2019,16.0,17.2,G,19.6,France,1.0,0.78,0.69
FR,2019,16.0,17.2,H,2.2,France,1.0,0.78,0.69
FR,2019,16.0,17.2,I,8.0,France,1.0,0.78,0.69
FR,2019,16.0,17.2,J,14.8,France,1.0,0.78,0.69
FR,2019,16.0,17.2,K,31.8,France,1.0,0.78,0.69
FR,2019,16.0,17.2,L,15.2,France,1.0,0.78,0.69
FR,2019,16.0,17.2,M,21.9,France,1.0,0.78,0.69
FR,2019,16.0,17.2,N,6.5,France,1.0,0.78,0.69
FR,2019,16.0,17.2,O,10.1,France,1.0,0.78,0.69
FR,2019,16.0,17.2,P,14.8,France,1.0,0.78,0.69
FR,2019,16.0,17.2,Q,17.3,France,1.0,0.78,0.69
FR,2019,16.0,17.2,R,23.0,France,1.0,0.78,0.69
FR,2019,16.0,17.2,S,10.8,France,1.0,0.78,0.69
HR,2019,10.2,15.8,B,4.7,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,B-N,12.9,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,B-S,10.1,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,B-S_X_O,10.2,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,C,19.7,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,D,0.0,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,E,-3.5,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,F,-21.6,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,G,20.3,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,H,2.1,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,I,11.3,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,J,14.6,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,K,24.3,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,L,1.9,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,M,13.3,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,N,8.7,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,O,8.9,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,P,14.5,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,Q,18.9,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,R,15.3,Croatia,1.0,0.72,0.67
HR,2019,10.2,15.8,S,31.3,Croatia,1.0,0.72,0.67
HU,2019,18.2,7.6,B,4.6,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,B-N,15.5,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,B-S,16.7,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,B-S_X_O,18.2,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,C,22.9,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,D,20.4,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,E,10.6,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,F,-2.8,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,G,16.6,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,H,-4.9,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,I,11.1,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,J,23.8,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,K,34.2,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,L,7.7,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,M,17.3,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,N,7.7,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,O,7.5,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,P,12.4,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,Q,-3.2,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,R,33.9,Hungary,0.99,0.68,0.67
HU,2019,18.2,7.6,S,17.3,Hungary,0.99,0.68,0.67
IE,2019,10.3,23.7,B-N,18.2,Ireland,1.0,0.8,0.73
IE,2019,10.3,23.7,B-S,10.4,Ireland,1.0,0.8,0.73
IE,2019,10.3,23.7,B-S_X_O,10.3,Ireland,1.0,0.8,0.73
IS,2019,14.1,14.0,B-N,14.6,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,B-S,13.8,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,B-S_X_O,14.1,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,C,12.8,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,D,9.6,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,E,-11.7,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,F,-12.6,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,G,13.8,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,H,16.2,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,I,7.3,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,J,10.5,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,K,33.0,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,O,9.4,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,P,10.6,Iceland,1.0,0.88,0.84
IS,2019,14.1,14.0,Q,9.5,Iceland,1.0,0.88,0.84
IT,2019,4.6,13.4,B,1.4,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,B-N,14.8,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,B-S,5.8,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,B-S_X_O,4.6,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,C,14.8,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,D,11.5,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,E,5.0,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,F,7.7,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,G,15.7,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,H,8.2,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,I,8.6,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,J,16.1,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,K,22.5,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,L,13.5,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,M,24.9,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,N,8.1,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,O,9.6,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,P,7.8,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,Q,22.4,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,R,57.6,Italy,1.0,0.71,0.6
IT,2019,4.6,13.4,S,12.4,Italy,1.0,0.71,0.6
LT,2019,12.9,12.6,B,3.4,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,B-N,14.8,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,B-S,12.1,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,B-S_X_O,12.9,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,C,24.8,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,D,9.8,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,E,11.0,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,F,-3.6,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,G,22.6,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,H,-11.7,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,I,14.9,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,J,29.4,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,K,36.8,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,L,14.2,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,M,16.8,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,N,15.7,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,O,4.7,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,P,3.2,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,Q,28.6,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,R,11.5,Lithuania,1.0,0.74,0.79
LT,2019,12.9,12.6,S,15.8,Lithuania,1.0,0.74,0.79
LU,2019,0.9,2.0,B-N,11.1,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,B-S,1.0,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,B-S_X_O,0.9,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,C,9.1,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,E,2.5,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,F,-10.0,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,G,18.6,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,H,5.5,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,I,12.6,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,J,17.0,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,K,23.8,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,L,12.7,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,M,22.5,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,N,10.8,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,O,-0.2,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,P,1.3,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,Q,0.5,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,R,-8.4,Luxembourg,1.0,0.72,0.72
LU,2019,0.9,2.0,S,22.6,Luxembourg,1.0,0.72,0.72
LV,2019,21.6,9.0,B,15.4,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,B-N,21.5,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,B-S,19.8,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,B-S_X_O,21.6,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,C,22.6,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,D,6.7,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,E,17.5,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,F,5.0,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,G,26.9,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,H,15.1,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,I,25.0,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,J,30.1,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,K,32.5,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,L,16.7,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,M,24.9,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,N,22.7,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,O,0.6,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,P,16.3,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,Q,25.2,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,R,23.5,Latvia,1.0,0.79,0.81
LV,2019,21.6,9.0,S,19.1,Latvia,1.0,0.79,0.81
MT,2019,10.5,7.2,B,19.2,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,B-N,12.6,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,B-S_X_O,10.5,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,C,20.7,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,E,19.9,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,F,-2.4,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,G,12.3,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,H,11.4,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,I,8.8,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,J,13.8,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,K,22.8,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,L,24.2,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,M,20.7,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,N,13.2,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,P,13.7,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,Q,15.9,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,R,9.0,Malta,1.0,0.69,0.62
MT,2019,10.5,7.2,S,22.5,Malta,1.0,0.69,0.62
NL,2019,14.9,8.4,B,12.5,Netherlands,,,
NL,2019,14.9,8.4,B-N,21.1,Netherlands,,,
NL,2019,14.9,8.4,B-S,13.8,Netherlands,,,
NL,2019,14.9,8.4,B-S_X_O,14.9,Netherlands,,,
NL,2019,14.9,8.4,C,18.1,Netherlands,,,
NL,2019,14.9,8.4,D,10.9,Netherlands,,,
NL,2019,14.9,8.4,E,0.6,Netherlands,,,
NL,2019,14.9,8.4,F,10.2,Netherlands,,,
NL,2019,14.9,8.4,G,24.7,Netherlands,,,
NL,2019,14.9,8.4,H,11.3,Netherlands,,,
NL,2019,14.9,8.4,I,10.0,Netherlands,,,
NL,2019,14.9,8.4,J,16.9,Netherlands,,,
NL,2019,14.9,8.4,K,25.8,Netherlands,,,
NL,2019,14.9,8.4,L,15.2,Netherlands,,,
NL,2019,14.9,8.4,M,20.8,Netherlands,,,
NL,2019,14.9,8.4,N,9.2,Netherlands,,,
NL,2019,14.9,8.4,O,1.6,Netherlands,,,
NL,2019,14.9,8.4,P,8.2,Netherlands,,,
NL,2019,14.9,8.4,Q,18.9,Netherlands,,,
NL,2019,14.9,8.4,R,18.0,Netherlands,,,
NL,2019,14.9,8.4,S,14.3,Netherlands,,,
NO,2019,13.3,9.7,B,5.3,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,B-N,16.0,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,B-S,13.1,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,B-S_X_O,13.3,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,C,10.5,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,D,8.7,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,E,-5.3,Norway,1.0,0.84,0.8
NO,2019,13.3,9.7,F,-1.1,Norway,1.0,0.84,0.8
